length,surface,volume
6439,248764326,266965582519
6440,248841600,267089984000
6441,248918886,267214424121
6442,248996184,267338902888
6443,249073494,267463420307
6444,249150816,267587976384
6445,249228150,267712571125
6446,249305496,267837204536
6447,249382854,267961876623
6448,249460224,268086587392
6449,249537606,268211336849
6450,249615000,268336125000
6451,249692406,268460951851
6452,249769824,268585817408
6453,249847254,268710721677
6454,249924696,268835664664
6455,250002150,268960646375
6456,250079616,269085666816
6457,250157094,269210725993
6458,250234584,269335823912
6459,250312086,269460960579
6460,250389600,269586136000
6461,250467126,269711350181
6462,250544664,269836603128
6463,250622214,269961894847
6464,250699776,270087225344
6465,250777350,270212594625
6466,250854936,270338002696
6467,250932534,270463449563
6468,251010144,270588935232
6469,251087766,270714459709
6470,251165400,270840023000
6471,251243046,270965625111
6472,251320704,271091266048
6473,251398374,271216945817
6474,251476056,271342664424
6475,251553750,271468421875
6476,251631456,271594218176
6477,251709174,271720053333
6478,251786904,271845927352
6479,251864646,271971840239
6480,251942400,272097792000
6481,252020166,272223782641
6482,252097944,272349812168
6483,252175734,272475880587
6484,252253536,272601987904
6485,252331350,272728134125
6486,252409176,272854319256
6487,252487014,272980543303
6488,252564864,273106806272
6489,252642726,273233108169
6490,252720600,273359449000
6491,252798486,273485828771
6492,252876384,273612247488
6493,252954294,273738705157
6494,253032216,273865201784
6495,253110150,273991737375
6496,253188096,274118311936
6497,253266054,274244925473
6498,253344024,274371577992
6499,253422006,274498269499
6500,253500000,274625000000
6501,253578006,274751769501
6502,253656024,274878578008
6503,253734054,275005425527
6504,253812096,275132312064
6505,253890150,275259237625
6506,253968216,275386202216
6507,254046294,275513205843
6508,254124384,275640248512
6509,254202486,275767330229
6510,254280600,275894451000
6511,254358726,276021610831
6512,254436864,276148809728
6513,254515014,276276047697
6514,254593176,276403324744
6515,254671350,276530640875
6516,254749536,276657996096
6517,254827734,276785390413
6518,254905944,276912823832
6519,254984166,277040296359
6520,255062400,277167808000
6521,255140646,277295358761
6522,255218904,277422948648
6523,255297174,277550577667
6524,255375456,277678245824
6525,255453750,277805953125
6526,255532056,277933699576
6527,255610374,278061485183
6528,255688704,278189309952
6529,255767046,278317173889
6530,255845400,278445077000
6531,255923766,278573019291
6532,256002144,278701000768
6533,256080534,278829021437
6534,256158936,278957081304
6535,256237350,279085180375
6536,256315776,279213318656
6537,256394214,279341496153
6538,256472664,279469712872
6539,256551126,279597968819
6540,256629600,279726264000
6541,256708086,279854598421
6542,256786584,279982972088
6543,256865094,280111385007
6544,256943616,280239837184
6545,257022150,280368328625
6546,257100696,280496859336
6547,257179254,280625429323
6548,257257824,280754038592
6549,257336406,280882687149
6550,257415000,281011375000
6551,257493606,281140102151
6552,257572224,281268868608
6553,257650854,281397674377
6554,257729496,281526519464
6555,257808150,281655403875
6556,257886816,281784327616
6557,257965494,281913290693
6558,258044184,282042293112
6559,258122886,282171334879
6560,258201600,282300416000
6561,258280326,282429536481
6562,258359064,282558696328
6563,258437814,282687895547
6564,258516576,282817134144
6565,258595350,282946412125
6566,258674136,283075729496
6567,258752934,283205086263
6568,258831744,283334482432
6569,258910566,283463918009
6570,258989400,283593393000
6571,259068246,283722907411
6572,259147104,283852461248
6573,259225974,283982054517
6574,259304856,284111687224
6575,259383750,284241359375
6576,259462656,284371070976
6577,259541574,284500822033
6578,259620504,284630612552
6579,259699446,284760442539
6580,259778400,284890312000
6581,259857366,285020220941
6582,259936344,285150169368
6583,260015334,285280157287
6584,260094336,285410184704
6585,260173350,285540251625
6586,260252376,285670358056
6587,260331414,285800504003
6588,260410464,285930689472
6589,260489526,286060914469
6590,260568600,286191179000
6591,260647686,286321483071
6592,260726784,286451826688
6593,260805894,286582209857
6594,260885016,286712632584
6595,260964150,286843094875
6596,261043296,286973596736
6597,261122454,287104138173
6598,261201624,287234719192
6599,261280806,287365339799
6600,261360000,287496000000
6601,261439206,287626699801
6602,261518424,287757439208
6603,261597654,287888218227
6604,261676896,288019036864
6605,261756150,288149895125
6606,261835416,288280793016
6607,261914694,288411730543
6608,261993984,288542707712
6609,262073286,288673724529
6610,262152600,288804781000
6611,262231926,288935877131
6612,262311264,289067012928
6613,262390614,289198188397
6614,262469976,289329403544
6615,262549350,289460658375
6616,262628736,289591952896
6617,262708134,289723287113
6618,262787544,289854661032
6619,262866966,289986074659
6620,262946400,290117528000
6621,263025846,290249021061
6622,263105304,290380553848
6623,263184774,290512126367
6624,263264256,290643738624
6625,263343750,290775390625
6626,263423256,290907082376
6627,263502774,291038813883
6628,263582304,291170585152
6629,263661846,291302396189
6630,263741400,291434247000
6631,263820966,291566137591
6632,263900544,291698067968
6633,263980134,291830038137
6634,264059736,291962048104
6635,264139350,292094097875
6636,264218976,292226187456
6637,264298614,292358316853
6638,264378264,292490486072
6639,264457926,292622695119
6640,264537600,292754944000
6641,264617286,292887232721
6642,264696984,293019561288
6643,264776694,293151929707
6644,264856416,293284337984
6645,264936150,293416786125
6646,265015896,293549274136
6647,265095654,293681802023
6648,265175424,293814369792
6649,265255206,293946977449
6650,265335000,294079625000
6651,265414806,294212312451
6652,265494624,294345039808
6653,265574454,294477807077
6654,265654296,294610614264
6655,265734150,294743461375
6656,265814016,294876348416
6657,265893894,295009275393
6658,265973784,295142242312
6659,266053686,295275249179
6660,266133600,295408296000
6661,266213526,295541382781
6662,266293464,295674509528
6663,266373414,295807676247
6664,266453376,295940882944
6665,266533350,296074129625
6666,266613336,296207416296
6667,266693334,296340742963
6668,266773344,296474109632
6669,266853366,296607516309
6670,266933400,296740963000
6671,267013446,296874449711
6672,267093504,297007976448
6673,267173574,297141543217
6674,267253656,297275150024
6675,267333750,297408796875
6676,267413856,297542483776
6677,267493974,297676210733
6678,267574104,297809977752
6679,267654246,297943784839
6680,267734400,298077632000
6681,267814566,298211519241
6682,267894744,298345446568
6683,267974934,298479413987
6684,268055136,298613421504
6685,268135350,298747469125
6686,268215576,298881556856
6687,268295814,299015684703
6688,268376064,299149852672
6689,268456326,299284060769
6690,268536600,299418309000
6691,268616886,299552597371
6692,268697184,299686925888
6693,268777494,299821294557
6694,268857816,299955703384
6695,268938150,300090152375
6696,269018496,300224641536
6697,269098854,300359170873
6698,269179224,300493740392
6699,269259606,300628350099
6700,269340000,300763000000
6701,269420406,300897690101
6702,269500824,301032420408
6703,269581254,301167190927
6704,269661696,301302001664
6705,269742150,301436852625
6706,269822616,301571743816
6707,269903094,301706675243
6708,269983584,301841646912
6709,270064086,301976658829
6710,270144600,302111711000
6711,270225126,302246803431
6712,270305664,302381936128
6713,270386214,302517109097
6714,270466776,302652322344
6715,270547350,302787575875
6716,270627936,302922869696
6717,270708534,303058203813
6718,270789144,303193578232
6719,270869766,303328992959
6720,270950400,303464448000
6721,271031046,303599943361
6722,271111704,303735479048
6723,271192374,303871055067
6724,271273056,304006671424
6725,271353750,304142328125
6726,271434456,304278025176
6727,271515174,304413762583
6728,271595904,304549540352
6729,271676646,304685358489
6730,271757400,304821217000
6731,271838166,304957115891
6732,271918944,305093055168
6733,271999734,305229034837
6734,272080536,305365054904
6735,272161350,305501115375
6736,272242176,305637216256
6737,272323014,305773357553
6738,272403864,305909539272
6739,272484726,306045761419
6740,272565600,306182024000
6741,272646486,306318327021
6742,272727384,306454670488
6743,272808294,306591054407
6744,272889216,306727478784
6745,272970150,306863943625
6746,273051096,307000448936
6747,273132054,307136994723
6748,273213024,307273580992
6749,273294006,307410207749
6750,273375000,307546875000
6751,273456006,307683582751
6752,273537024,307820331008
6753,273618054,307957119777
6754,273699096,308093949064
6755,273780150,308230818875
6756,273861216,308367729216
6757,273942294,308504680093
6758,274023384,308641671512
6759,274104486,308778703479
6760,274185600,308915776000
6761,274266726,309052889081
6762,274347864,309190042728
6763,274429014,309327236947
6764,274510176,309464471744
6765,274591350,309601747125
6766,274672536,309739063096
6767,274753734,309876419663
6768,274834944,310013816832
6769,274916166,310151254609
6770,274997400,310288733000
6771,275078646,310426252011
6772,275159904,310563811648
6773,275241174,310701411917
6774,275322456,310839052824
6775,275403750,310976734375
6776,275485056,311114456576
6777,275566374,311252219433
6778,275647704,311390022952
6779,275729046,311527867139
6780,275810400,311665752000
6781,275891766,311803677541
6782,275973144,311941643768
6783,276054534,312079650687
6784,276135936,312217698304
6785,276217350,312355786625
6786,276298776,312493915656
6787,276380214,312632085403
6788,276461664,312770295872
6789,276543126,312908547069
6790,276624600,313046839000
6791,276706086,313185171671
6792,276787584,313323545088
6793,276869094,313461959257
6794,276950616,313600414184
6795,277032150,313738909875
6796,277113696,313877446336
6797,277195254,314016023573
6798,277276824,314154641592
6799,277358406,314293300399
6800,277440000,314432000000
6801,277521606,314570740401
6802,277603224,314709521608
6803,277684854,314848343627
6804,277766496,314987206464
6805,277848150,315126110125
6806,277929816,315265054616
6807,278011494,315404039943
6808,278093184,315543066112
6809,278174886,315682133129
6810,278256600,315821241000
6811,278338326,315960389731
6812,278420064,316099579328
6813,278501814,316238809797
6814,278583576,316378081144
6815,278665350,316517393375
6816,278747136,316656746496
6817,278828934,316796140513
6818,278910744,316935575432
6819,278992566,317075051259
6820,279074400,317214568000
6821,279156246,317354125661
6822,279238104,317493724248
6823,279319974,317633363767
6824,279401856,317773044224
6825,279483750,317912765625
6826,279565656,318052527976
6827,279647574,318192331283
6828,279729504,318332175552
6829,279811446,318472060789
6830,279893400,318611987000
6831,279975366,318751954191
6832,280057344,318891962368
6833,280139334,319032011537
6834,280221336,319172101704
6835,280303350,319312232875
6836,280385376,319452405056
6837,280467414,319592618253
6838,280549464,319732872472
6839,280631526,319873167719
6840,280713600,320013504000
6841,280795686,320153881321
6842,280877784,320294299688
6843,280959894,320434759107
6844,281042016,320575259584
6845,281124150,320715801125
6846,281206296,320856383736
6847,281288454,320997007423
6848,281370624,321137672192
6849,281452806,321278378049
6850,281535000,321419125000
6851,281617206,321559913051
6852,281699424,321700742208
6853,281781654,321841612477
6854,281863896,321982523864
6855,281946150,322123476375
6856,282028416,322264470016
6857,282110694,322405504793
6858,282192984,322546580712
6859,282275286,322687697779
6860,282357600,322828856000
6861,282439926,322970055381
6862,282522264,323111295928
6863,282604614,323252577647
6864,282686976,323393900544
6865,282769350,323535264625
6866,282851736,323676669896
6867,282934134,323818116363
6868,283016544,323959604032
6869,283098966,324101132909
6870,283181400,324242703000
6871,283263846,324384314311
6872,283346304,324525966848
6873,283428774,324667660617
6874,283511256,324809395624
6875,283593750,324951171875
6876,283676256,325092989376
6877,283758774,325234848133
6878,283841304,325376748152
6879,283923846,325518689439
6880,284006400,325660672000
